Store,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent
Tripura,146353,19300,67,315,0.41,12.3,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID8.0071,No
Tripura,149291,19300,72,344,0.18,12.62,0.064924813,Promo In Store Credit Card Signup Discount; ID27.8537,No
Tripura,246373,19300,90,683,2.33,17.62,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1738,No
Tripura,188211,19300,39,330,1.13,15.27,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID4.6825,No
Tripura,230514,19300,86,381,0.99,21.01,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID10.6623,No
Tripura,168503,19300,37,365,0.88,19.33,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.4132,No
Tripura,229723,19300,57,421,1.27,17.71,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID4.4499,No
Tripura,219894,19300,49,365,1.09,17.06,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.6815,No
Tripura,212264,19300,59,406,0.98,14.31,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID5.2963,No
Tripura,159071,19300,72,365,1.97,19.54,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID5.3307,No
Tripura,281270,19300,88,394,1.15,16.56,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID8.5145,No
Tripura,183042,19300,76,410,1.54,17.87,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID8.823,No
Tripura,222541,19300,140,551,1.45,12.98,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID13.6405,No
Tripura,383891,19300,136,2741,1.81,19.12,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID12.7203,Yes
Tripura,438559,19300,280,3056,2.18,16.11,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID0.6771,Yes
Tripura,204947,19300,171,1841,1.66,19.28,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID5.6496,Yes
Tripura,331394,19300,195,2400,1.53,19.21,0.145372984,In Store Credit Card Signup Discount; MLK Event Promotion ID16.8055,Yes
Tripura,277756,19300,136,1647,0.89,20.77,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID1.9275,Yes
Tripura,288405,19300,145,1756,1.08,14.03,0.145372984,In Store Credit Card Signup Discount; MLK Event Promotion ID13.5171,Yes
Tripura,159226,19300,45,296,1.14,14.45,0.070418459,In Store Credit Card Signup Discount; ID1.471,No
Tripura,199997,19300,57,301,0.71,18.53,0.145372984,In Store Credit Card Signup Discount; ID19.1945,No
Tripura,147817,19300,45,341,1.3,17.13,0.070418459,In Store Credit Card Signup Discount; ID3.4967,No
Tripura,156890,19300,50,367,1.4,16.83,0.145372984,In Store Credit Card Signup Discount; ID0.0315,No
Tripura,142519,19300,84,306,1.58,14.09,0.070418459,In Store Credit Card Signup Discount; ID11.7278,No
Tripura,168265,19300,76,315,1.42,10.56,0.145372984,In Store Credit Card Signup Discount; ID15.1985,No
Tripura,137311,19300,90,489,1.67,15.95,0.070418459,Feb. In Store Credit Card Signup Discount; ID9.872,No
Tripura,155197,19300,97,327,0.73,11.74,0.145372984,In Store Credit Card Signup Discount; ID15.7261,No
Tripura,128579,19300,80,657,1.15,15.4,0.070418459,Feb. In Store Credit Card Signup Discount; ID6.656,No
Tripura,186688,19300,73,668,1.25,9.55,0.145372984,In Store Credit Card Signup Discount; ID23.2064,No
Tripura,159534,19300,88,601,1.18,13.49,0.074267155,Feb. In Store Credit Card Signup Discount; ID6.3826,No
Tripura,187998,19300,104,549,1.52,15.69,0.141106073,In Store Credit Card Signup Discount; ID10.2603,No
Tripura,118425,19300,51,295,0.83,18.87,0.074267155,Feb. In Store Credit Card Signup Discount; ID11.7647,No
Tripura,155988,19300,43,234,0.49,16.23,0.141106073,In Store Credit Card Signup Discount; ID17.9229,No
Tripura,156497,19300,78,328,0.7,11.45,0.074267155,Feb. In Store Credit Card Signup Discount; ID21.515,No
Tripura,195494,19300,90,263,0.7,8.5,0.141106073,In Store Credit Card Signup Discount; ID17.5998,No
Tripura,116726,19300,51,328,1.04,16.5,0.074267155,Feb. In Store Credit Card Signup Discount; ID23.1503,No
Tripura,156890,19300,54,314,0.55,9.91,0.141106073,In Store Credit Card Signup Discount; ID8.2561,No
Tripura,123807,19300,78,318,1.04,14.01,0.074267155,Feb. In Store Credit Card Signup Discount; ID29.5543,No
Tripura,151118,19300,90,430,1.15,8.3,0.141106073,In Store Credit Card Signup Discount; ID17.3524,No
Tripura,137294,19300,66,362,1.55,7.97,0.074267155,Feb. In Store Credit Card Signup Discount; ID8.0866,No
Tripura,231765,19300,106,1022,0.45,11.74,0.052610438,In Store Credit Card Signup Discount; ID51.665,No
Tripura,320926,19300,141,2634,0.52,11.49,0.076526052,In Store Credit Card Signup Discount; Chennai Day Mailer ID10.3913,Yes
Tripura,206437,19300,141,723,0.81,7.81,0.052383315,In Store Credit Card Signup Discount; ID136.2024,No
Tripura,309954,19300,137,1535,0.32,11.77,0.076526052,In Store Credit Card Signup Discount; Chennai Day Mailer ID85.4087,Yes
Tripura,197521,19300,89,367,0.27,12.28,0.052383315,In Store Credit Card Signup Discount; ID3.3837,No
Tripura,120582,19300,26,355,0.19,13.91,0.076526052,Halloween In Store Credit Card Signup Discount; ID25.8171,No
Tripura,216562,19300,67,436,0.58,8.04,0.052383315,In Store Credit Card Signup Discount; ID49.9124,No
Tripura,158454,19300,49,378,0.91,12.51,0.076526052,Halloween In Store Credit Card Signup Discount; ID43.2051,No
Tripura,213282,19300,57,394,0.81,6.9,0.052383315,In Store Credit Card Signup Discount; ID161.5956,No
Tripura,173326,19300,73,342,1.11,11.92,0.076526052,Halloween In Store Credit Card Signup Discount; ID70.7333,No
Tripura,210118,19300,163,463,0.34,13.94,0.052383315,In Store Credit Card Signup Discount; ID58.9709,No
Tripura,175717,19300,105,472,0.54,10.25,0.076526052,Halloween In Store Credit Card Signup Discount; ID101.7641,No
Tripura,200152,19300,241,652,0.7,15.98,0.052383315,In Store Credit Card Signup Discount; ID21.0428,No
Tripura,182890,19300,119,719,1.31,10.91,0.076526052,Halloween In Store Credit Card Signup Discount; ID86.4358,No
Tripura,294108,19300,189,1223,0.85,16.63,0.052383315,In Store Credit Card Signup Discount; ID193.1042,No
Tripura,150903,19300,79,542,1.13,10.53,0.074882972,Halloween In Store Credit Card Signup Discount; ID123.1814,No
Tripura,251825,19300,133,748,0.64,14.03,0.047613858,In Store Credit Card Signup Discount; ID184.46,No
Tripura,166255,19300,53,271,0.62,14.14,0.074882972,Halloween In Store Credit Card Signup Discount; ID78.4256,No
Tripura,218005,19300,93,366,0.62,7.73,0.047613858,In Store Credit Card Signup Discount; ID203.9154,No
Tripura,172767,19300,53,283,0.4,8.11,0.074882972,Halloween In Store Credit Card Signup Discount; ID136.9267,No
Tripura,202109,19300,96,447,0.54,10.05,0.047613858,In Store Credit Card Signup Discount; ID47.7087,No
Tripura,191787,19300,68,364,0.18,9.35,0.074882972,Halloween In Store Credit Card Signup Discount; ID6.0732,No
Tripura,206205,19300,106,501,0.21,8.38,0.047613858,In Store Credit Card Signup Discount; ID76.9084,No
Tripura,173528,19300,109,377,1.09,10.05,0.074882972,Halloween In Store Credit Card Signup Discount; ID220.8835,No
Tripura,230379,19300,108,474,0.32,7.11,0.047613858,In Store Credit Card Signup Discount; ID198.409,No
Tripura,195431,19300,145,611,1.04,16.06,0.074882972,Halloween In Store Credit Card Signup Discount; ID46.537,No
Tripura,238456,19300,187,611,0.86,8.81,0.047613858,In Store Credit Card Signup Discount; ID148.6645,No
Tripura,254135,19300,85,776,0.86,10.72,0.074882972,Halloween In Store Credit Card Signup Discount; ID183.1199,No
Tripura,242553,19300,194,746,0.27,11.88,0.047613858,In Store Credit Card Signup Discount; ID200.0452,No
Tripura,188128,19300,47,553,0.86,11.07,0.067345632,Halloween In Store Credit Card Signup Discount; ID141.4594,No
Tripura,213348,19300,162,542,0.34,9.73,0.046630313,In Store Credit Card Signup Discount; ID162.0394,No
Tripura,155151,19300,74,387,0.19,11.68,0.067345632,Halloween In Store Credit Card Signup Discount; ID26.4212,No
Tripura,203558,19300,71,338,0.46,11.14,0.046630313,In Store Credit Card Signup Discount; ID39.7967,No
Tripura,172355,19300,42,387,0.63,8.15,0.067345632,Halloween In Store Credit Card Signup Discount; ID24.5665,No
Tripura,252400,19300,76,392,0.23,6.41,0.046630313,In Store Credit Card Signup Discount; ID243.0758,No
Tripura,140175,19300,68,340,0.76,7.57,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID16.723,No
Tripura,192145,19300,83,488,0.23,7.08,0.046630313,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID6.7592,No
Tripura,143410,19300,89,259,0.49,7.67,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID75.2471,No
Tripura,255321,19300,78,417,0.86,7.34,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz ID5.9006,No
Tripura,262044,19300,53,351,0.75,8.95,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID85.4353,No
Tripura,248836,19300,132,443,0.37,9.05,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz ID31.707,No
Tripura,187196,19300,65,407,0.84,15.35,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID52.2499,No
Tripura,211238,19300,107,538,1.02,12.17,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz ID19.522,No
Tripura,190670,19300,103,526,0.7,14.3,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID69.9041,No
Tripura,289263,19300,209,794,0.87,16.52,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID98.3352,No
Tripura,236497,19300,68,968,0.93,10.35,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID59.5461,No
Tripura,422261,19300,268,1412,1.25,21.88,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID65.0255,No
Tripura,266386,19300,95,723,1.01,12.15,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID0.0448,No
Tripura,308993,19300,248,1034,0.76,16.4,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID27.6364,No
Tripura,215410,19300,48,407,1.07,10.15,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID179.9986,No
Tripura,227475,19300,107,698,0.52,9.7,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID22.0351,No
Tripura,214158,19300,76,350,0.6,18.06,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID189.0703,No
Tripura,199538,19300,105,724,0.71,16.2,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID198.0523,No
Tripura,218327,19300,78,360,1.03,14.12,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID34.0992,No
Tripura,314904,19300,143,792,0.52,15.53,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID111.9691,No
Tripura,238662,19300,82,430,0.49,12.05,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID165.2415,No
Tripura,232768,19300,92,1154,0.11,16.65,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID97.9764,No
Tripura,233668,19300,99,558,1.18,13.96,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID207.8983,No
Tripura,710128,19300,306,5300,2.05,17.43,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID129.1367,No
Tripura,387268,19300,101,1187,1.48,17.82,0.055951882,In Store Credit Card Signup Discount; Christmas Email Campaign ID2.2448,No
Tripura,338014,19300,163,1449,1,17.99,0.062555498,In Store Credit Card Signup Discount; Christmas Email Campaign ID102.3516,No
Tripura,272556,19300,198,824,1.15,13.75,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID120.9147,No
Tripura,258161,19300,184,1087,1.71,19.19,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID86.175,No
Tripura,281718,19300,69,454,0.83,16.23,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID163.1759,No
Tripura,270962,19300,73,429,0.5,15.97,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID112.6918,No
Tripura,261151,19300,71,441,0.73,15.43,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID37.6516,No
Tripura,262240,19300,65,402,0.49,11.69,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID41.4879,No
Tripura,343299,19300,132,905,0.97,26.44,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID18.5072,No
Tripura,277746,19300,73,468,0.68,12.33,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID246.3047,No
Tripura,357532,19300,204,2030,0.47,21.57,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID124.004,No
Tripura,246263,19300,116,468,1.47,11.41,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID195.9829,No
Tripura,451228,19300,344,4221,1.9,23.84,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID46.6711,No
Tripura,294778,19300,182,603,1,17.41,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID42.0512,No
Tripura,331094,19300,88,1368,1.69,26.9,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID98.284,No
Tripura,287865,19300,101,679,0.81,12.29,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID12.4874,No
Tripura,301535,19300,102,762,2.22,16.86,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID49.0171,No
Tripura,331073,19300,154,865,0.99,21.1,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID145.3224,No
Tripura,355851,19300,232,1603,2.96,30.75,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID14.8934,No
Tripura,374030,19300,190,1743,1.3,20.7,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID91.778,No
Tripura,294752,19300,77,1176,2.23,26.54,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID122.4561,No
Tripura,325439,19300,106,1410,1.92,20.56,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID117.0104,No
Tripura,232633,19300,56,726,1.24,21.92,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID26.7281,No
Tripura,345927,19300,63,1010,1.13,19.92,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID186.869,No
Tripura,278348,19300,81,725,1.02,18.81,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID18.7783,No
Tripura,245152,19300,70,983,0.76,16.24,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID210.9551,No
Tripura,310230,19300,79,979,0.88,20.87,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID73.1774,No
Tripura,384795,19300,94,1274,1.27,21.47,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID97.9348,No
Tripura,279999,19300,135,875,1.45,20.5,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID179.1171,No
Tripura,413608,19300,120,1273,1.56,18.67,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID194.6545,No
Tripura,279232,19300,90,1230,1.8,20.95,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID64.0143,No
Tripura,407237,19300,187,1539,1.17,20.61,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID228.2486,No
Tripura,355479,19300,164,1781,2.63,26.12,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID56.6341,No
Tripura,467923,19300,190,2281,1.72,22.67,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID227.6977,No
Tripura,402044,19300,100,1851,2.69,24.08,0.048752148,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID184.1537,No
Tripura,404980,19300,161,2280,1.73,19.74,0.09208429,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID157.1698,No
Tripura,336294,19300,69,1655,1.56,21.32,0.048752148,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID120.3085,No
Tripura,315883,19300,106,1060,0.62,24.26,0.09208429,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID124.8182,No
Tripura,321052,19300,67,815,1.2,24.09,0.048752148,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID203.6792,No
Tripura,0,19300,0,0,0,0,0,None ID1.2,No
Tripura,0,19300,0,0,0,0,0,None ID1.2,No
Tripura,329248,19300,129,2212,2.17,21.25,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID49.6762,No
Tripura,331696,19300,108,1653,2.8,18.88,0.048752148,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID227.8337,No
Tripura,305583,19300,137,1270,1.89,22.11,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID118.6259,No
Tripura,298277,19300,108,1077,2.26,22,0.048752148,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID287.6816,No
Tripura,353356,19300,110,1298,1.84,13.78,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID115.05,No
Tripura,265833,19300,91,1411,2.55,19.02,0.048752148,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID172.1624,No
Tripura,281255,19300,96,1482,1.68,14.33,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID35.1179,No
Tripura,288429,19300,73,1124,2.73,24.27,0.046642039,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID118.0699,No
Tripura,306562,19300,136,1414,2.01,19.55,0.095230417,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID195.8645,No
Tripura,286299,19300,62,1342,1.21,17.21,0.046642039,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID346.4205,No
Tripura,303559,19300,86,1189,1.32,15.26,0.095230417,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID58.0895,No
Tripura,277238,19300,83,1053,1.41,18.92,0.046642039,In Store Credit Card Signup Discount; ID187.728,No
Tripura,166878,19300,47,416,0.5,16.81,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.9163,No
Tripura,169897,19300,88,507,0.63,8.87,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.0639,No
Tripura,150036,19300,78,559,0.77,11.15,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID24.863,No
Tripura,142575,19300,71,676,1.15,9.2,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID21.0997,No
Tripura,183547,19300,122,585,1.26,11.17,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID19.838,No
Tripura,369730,19300,283,2508,1.22,14.77,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID22.1819,Yes
Tripura,471531,19300,237,3544,1.61,12.51,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID5.5073,Yes
Tripura,271432,19300,201,2216,1.14,12.99,0.097278295,In Store Credit Card Signup Discount; Presidents Day Email Blast ID22.5853,Yes
Tripura,327852,19300,148,2685,1.58,12.62,0.064672417,In Store Credit Card Signup Discount; Presidents Day Email Blast ID7.1855,Yes
Tripura,226811,19300,134,1709,0.45,11.27,0.097278295,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.9099,Yes
Tripura,340421,19300,124,2255,0.78,15.09,0.064672417,In Store Credit Card Signup Discount; Presidents Day Email Blast ID14.1222,Yes
Tripura,131290,19300,77,258,0.57,11.21,0.097278295,In Store Credit Card Signup Discount; ID35.5646,No
Tripura,118618,19300,77,286,0.67,12.47,0.064672417,Feb. In Store Credit Card Signup Discount; ID4.6952,No
Tripura,124637,19300,53,337,0.24,11.79,0.097278295,In Store Credit Card Signup Discount; ID7.4233,No
Tripura,162317,19300,77,349,0.73,13.84,0.064672417,Feb. In Store Credit Card Signup Discount; ID24.7204,No
Tripura,122814,19300,53,270,0.23,14.72,0.097278295,In Store Credit Card Signup Discount; ID34.6491,No
Tripura,128892,19300,77,298,0.23,10.33,0.064672417,Feb. In Store Credit Card Signup Discount; ID24.4139,No
Tripura,118980,19300,83,359,0.71,13.86,0.097278295,In Store Credit Card Signup Discount; ID1.4791,No
Tripura,156700,19300,134,415,0.61,10.85,0.064672417,Feb. In Store Credit Card Signup Discount; ID11.1753,No
Tripura,177247,19300,97,650,0.96,11.03,0.097278295,In Store Credit Card Signup Discount; ID42.0301,No
Tripura,215226,19300,112,712,0.32,11.33,0.064672417,Feb. In Store Credit Card Signup Discount; ID0.1717,No
Tripura,121155,19300,57,438,0.57,8.95,0.095962363,In Store Credit Card Signup Discount; ID16.9832,No
Tripura,135017,19300,87,506,0.42,8.27,0.060196641,Feb. In Store Credit Card Signup Discount; ID2.6623,No
Tripura,122406,19300,41,235,0.26,9.57,0.095962363,In Store Credit Card Signup Discount; ID46.2649,No
Tripura,174825,19300,68,311,0.13,8.17,0.060196641,Feb. In Store Credit Card Signup Discount; ID48.0583,No
Tripura,127663,19300,45,258,0.63,12.42,0.095962363,In Store Credit Card Signup Discount; ID33.3657,No
Tripura,171927,19300,51,285,0.18,8.57,0.060196641,Feb. In Store Credit Card Signup Discount; ID9.2267,No
Tripura,100467,19300,36,270,0.25,12.05,0.095962363,In Store Credit Card Signup Discount; ID2.2497,No
Tripura,169206,19300,70,311,0.27,8.97,0.060196641,Feb. In Store Credit Card Signup Discount; ID43.1332,No
Tripura,127731,19300,75,247,0.2,8.45,0.095962363,In Store Credit Card Signup Discount; ID19.913,No
Tripura,130186,19300,131,348,0.51,11.89,0.060196641,Feb. In Store Credit Card Signup Discount; ID36.1579,No
Tripura,112723,19300,83,324,0.92,7.75,0.095962363,In Store Credit Card Signup Discount; ID19.7957,No
Tripura,170029,19300,58,346,0.38,9.77,0.049576671,In Store Credit Card Signup Discount; ID3.5684,No
Tripura,130010,19300,71,312,0.63,12.49,0.163077794,March In Store Credit Card Signup Discount; ID8.2559,No
Tripura,181949,19300,135,397,0.66,11.63,0.049576671,In Store Credit Card Signup Discount; ID39.9339,No
Tripura,154423,19300,70,524,0.83,10.01,0.163077794,March In Store Credit Card Signup Discount; ID21.1979,No
Tripura,192345,19300,128,539,0.4,10.18,0.049576671,In Store Credit Card Signup Discount; ID0.8722,No
Tripura,199743,19300,81,779,0.76,12.83,0.163077794,March In Store Credit Card Signup Discount; ID44.7591,No
Tripura,212649,19300,98,962,0.41,14.89,0.049576671,In Store Credit Card Signup Discount; ID0.6805,No
Tripura,151619,19300,62,578,0.81,10.75,0.139567845,March In Store Credit Card Signup Discount; ID45.6944,No
Tripura,209679,19300,98,680,1.11,18,0.046666538,In Store Credit Card Signup Discount; ID43.297,No
Tripura,118067,19300,50,344,0.51,8.97,0.139567845,March In Store Credit Card Signup Discount; ID9.1946,No
Tripura,182677,19300,51,422,0.41,7.13,0.046666538,In Store Credit Card Signup Discount; ID35.1091,No
Tripura,137825,19300,38,300,0.5,11.96,0.139567845,March In Store Credit Card Signup Discount; ID52.6521,No
Tripura,156691,19300,60,334,0.65,8.91,0.046666538,In Store Credit Card Signup Discount; ID20.4801,No
Tripura,130182,19300,50,378,0.22,8.02,0.139567845,March In Store Credit Card Signup Discount; ID49.0458,No
Tripura,145873,19300,65,410,0.65,7.05,0.046666538,In Store Credit Card Signup Discount; ID32.4323,No
Tripura,144060,19300,72,356,0.18,10.87,0.139567845,March In Store Credit Card Signup Discount; ID8.0222,No
Tripura,174972,19300,107,447,0.64,7.74,0.046666538,In Store Credit Card Signup Discount; ID55.8489,No
Tripura,163126,19300,98,488,0.53,9.99,0.139567845,March In Store Credit Card Signup Discount; ID48.8863,No
Tripura,182415,19300,109,602,0.56,10.26,0.046666538,In Store Credit Card Signup Discount; ID55.8118,No
Tripura,152300,19300,90,765,1.26,10.5,0.139567845,March In Store Credit Card Signup Discount; ID55.796,No
Tripura,246640,19300,104,820,0.78,7.39,0.046666538,In Store Credit Card Signup Discount; ID10.4329,No
Tripura,112975,19300,80,554,0.64,12.34,0.120437591,March In Store Credit Card Signup Discount; ID22.2764,No
Tripura,212601,19300,93,627,1.1,7.23,0.035235434,In Store Credit Card Signup Discount; ID25.4522,No
Tripura,151903,19300,50,311,0.53,9.56,0.120437591,March In Store Credit Card Signup Discount; ID53.0488,No
Tripura,179675,19300,76,500,0.44,9.13,0.035235434,In Store Credit Card Signup Discount; ID22.6572,No
Tripura,131102,19300,52,377,0.59,12.97,0.120437591,In Store Credit Card Signup Discount; ID65.6348,No
Tripura,177846,19300,53,460,0.39,10.22,0.035235434,In Store Credit Card Signup Discount; ID68.2947,No
Tripura,152760,19300,48,387,0.39,10.09,0.120437591,In Store Credit Card Signup Discount; ID45.3694,No
Tripura,190436,19300,76,486,0.69,8.9,0.035235434,In Store Credit Card Signup Discount; ID77.6169,No
Tripura,128249,19300,118,443,0.75,11.73,0.120437591,In Store Credit Card Signup Discount; ID13.2466,No
Tripura,175763,19300,83,525,1.09,7.37,0.035235434,In Store Credit Card Signup Discount; ID31.2638,No
Tripura,205826,19300,122,565,1.41,16.12,0.120437591,In Store Credit Card Signup Discount; ID47.08,No
Tripura,285167,19300,122,728,0.56,8.69,0.035235434,In Store Credit Card Signup Discount; ID54.4405,No
Tripura,221204,19300,102,807,1.29,14.24,0.120437591,In Store Credit Card Signup Discount; Spring Product Email ID16.0152,No
Tripura,246839,19300,85,919,1.01,8.53,0.035235434,In Store Credit Card Signup Discount; Spring Product Email ID11.7708,No
Tripura,144966,19300,62,564,0.3,16.72,0.112389342,In Store Credit Card Signup Discount; Spring Product Email ID72.4191,No
Tripura,134594,19300,32,0,0.45,7.14,0.030184014,In Store Credit Card Signup Discount; Spring Product Email ID33.1932,No
Tripura,173507,19300,40,408,0.23,7.93,0.112389342,In Store Credit Card Signup Discount; Spring Product Email ID11.4576,No
Tripura,180833,19300,133,839,1.32,10.01,0.038190223,In Store Credit Card Signup Discount; Spring Product Email ID0.7109,No
Tripura,158299,19300,68,583,0.86,11.16,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID33.6328,No
Tripura,204542,19300,76,659,0.8,10.9,0.042555103,In Store Credit Card Signup Discount; Spring Product Email ID9.648,No
Tripura,142700,19300,38,384,0.85,7.77,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID2.5352,No
Tripura,139509,19300,41,266,0.5,9.53,0.042555103,In Store Credit Card Signup Discount; Spring Product Email ID54.2025,No
